linux; GNU C++ version 4.8.2; Boost_105400; UHD_003.005.005-0-unknown

Using Volk machine: avx_64_mmx_orc
gain = 7.0
91312500 2445.1394043
91318750 1226.55358887
91325000 1054.13818359
91331250 943.693847656
91337500 1302.20556641
91343750 1188.98571777
91350000 1046.22009277
91356250 999.675598145
91362500 873.087280273
91368750 894.918701172
91375000 832.392700195
91381250 836.348022461
91387500 734.465209961
91393750 699.218933105
91400000 775.883789062
91406250 1101.37670898
91412500 861.462463379
91418750 771.445983887
91425000 728.712280273
91431250 755.271606445
91437500 901.708374023
91443750 823.522094727
91450000 748.623291016
91456250 1062.2755127
91462500 973.491943359
91468750 845.899047852
91475000 875.333984375
91481250 963.497924805
91487500 771.196716309
91493750 1132.06689453
91500000 992.64465332
91506250 731.785339355
91512500 914.88067627
91518750 910.014526367
91525000 865.325012207
91531250 858.636291504
91537500 1036.47363281
91543750 920.724182129
91550000 931.50958252
91556250 990.660949707
91562500 1352.18164062
91568750 1208.34008789
91575000 1029.72741699
91581250 1457.25402832
91587500 2092.11279297
91593750 1437.05151367
91600000 1562.28356934
91606250 1678.99731445
91612500 1646.796875
91618750 1356.48791504
91625000 1333.9855957
91631250 1093.83398438
91637500 970.134155273
91643750 854.489990234
91650000 973.841674805
91656250 1261.37475586
91662500 1123.23669434
91668750 1075.23693848
91675000 1023.10662842
91681250 876.55456543
91687500 950.04888916
91693750 1060.31958008
91700000 964.069091797
91706250 1056.9317627
91712500 789.347839355
91718750 801.43157959
91725000 765.6015625
91731250 800.366210938
91737500 730.350280762
91743750 1075.52783203
91750000 1128.75537109
91756250 1038.47387695
91762500 1108.04992676
91768750 839.358215332
91775000 732.90637207
91781250 733.160644531
91787500 849.34777832
91793750 939.143066406
95400000 1219.72021484
95406250 827.932312012
95412500 678.520629883
95418750 581.589904785
95425000 576.188903809
95431250 649.516906738
95437500 544.474365234
95443750 646.809875488
95450000 583.795227051
95456250 714.662536621
95462500 806.731079102
95468750 1175.55895996
95475000 790.023498535
95481250 973.150268555
95487500 2194.68066406
95493750 3638.43041992
95500000 3610.11352539
95506250 4343.08837891
95512500 4156.13232422
95518750 5134.09863281
95525000 4820.515625
95531250 5942.93896484
95537500 5488.74902344
95543750 4332.11328125
95550000 3023.11694336
95556250 1566.96972656
95562500 853.671569824
95568750 824.490112305
95575000 785.295288086
95581250 755.58807373
95587500 698.346130371
95593750 658.115844727
95600000 576.006835938
95606250 583.161865234
95612500 705.368774414
95618750 754.822021484
95625000 973.800537109
95631250 993.042358398
95637500 1259.00866699
95643750 1372.84545898
95650000 1099.93652344
95656250 1216.44274902
95662500 1063.52319336
95668750 1341.45910645
95675000 1605.64575195
95681250 1276.5357666
95687500 1396.8729248
95693750 1816.85864258
95700000 1201.83203125
95706250 1506.71264648
95712500 1092.25244141
95718750 1012.46325684
95725000 1009.31518555
95731250 1095.25866699
95737500 867.070983887
95743750 699.783813477
95750000 732.853881836
95756250 591.675354004
95762500 763.60949707
95768750 711.456848145
95775000 760.303405762
95781250 793.986694336
95787500 817.291625977
95793750 787.739868164
95800000 923.730834961
95806250 3078.37133789
95812500 7441.41357422
95818750 8484.1484375
95825000 10090.2207031
95831250 9915.00195312
95837500 10322.9472656
95843750 10807.3984375
95850000 10238.1308594
95856250 8363.87207031
95862500 7149.47216797
95868750 5721.93847656
95875000 2009.92224121
95881250 937.149963379
95887500 1288.00109863
95893750 833.198669434
95900000 665.472473145
95906250 592.921020508
95912500 552.664978027
95918750 657.288635254
95925000 793.313659668
95931250 739.271606445
95937500 834.647460938
95943750 612.121337891
95950000 731.431274414
95956250 908.416503906
95962500 880.88671875
95968750 981.434082031
95975000 946.635437012
95981250 867.151672363
95987500 901.08215332
95993750 994.360717773
96000000 989.645080566
96006250 860.453979492
96012500 979.103027344
96018750 1311.32226562
96025000 833.673217773
96031250 744.719848633
96037500 807.784240723
96043750 873.641723633
96050000 773.075195312
96056250 566.814331055
96062500 600.028991699
96068750 674.990112305
96075000 423.549682617
96081250 555.77142334
96087500 681.610961914
96093750 719.41015625
96100000 621.142700195
96106250 735.985473633
96112500 757.965393066
96118750 1115.59228516
96125000 1240.76904297
96131250 1262.53063965
96137500 1116.44189453
96143750 1195.24707031
96150000 1316.64196777
96156250 1360.62304688
96162500 1491.43811035
96168750 1334.30957031
96175000 1478.58666992
96181250 1371.17138672
96187500 1227.17138672
96193750 1031.55187988
96200000 971.104797363
96206250 779.171691895
96212500 704.577514648
96218750 644.420471191
96225000 574.298339844
96231250 654.944702148
96237500 481.833740234
96243750 535.078186035
96250000 758.527587891
96256250 701.677246094
96262500 716.650695801
96268750 926.073364258
96275000 1018.65942383
96281250 1038.93017578
96287500 1357.31970215
96293750 1794.2598877
96300000 1823.50561523
96306250 1575.53112793
96312500 1307.49902344
96318750 1546.90258789
96325000 1689.55456543
96331250 1036.72485352
96337500 1176.19641113
96343750 1164.22900391
96350000 1388.21533203
96356250 1111.75427246
96362500 1106.35144043
96368750 1065.06469727
96375000 956.253173828
96381250 666.609924316
96387500 534.217407227
96393750 612.648193359
96400000 608.546569824
96406250 704.434753418
96412500 653.130981445
96418750 700.030029297
96425000 820.659057617
96431250 954.078186035
96437500 922.67755127
96443750 1008.67382812
96450000 1533.88757324
96456250 2862.36010742
96462500 3301.32177734
96468750 3689.44921875
96475000 4014.29956055
96481250 3537.40136719
96487500 3900.84448242
96493750 3331.20654297
96500000 3028.00292969
96506250 4123.14794922
96512500 1801.43212891
96518750 992.874267578
96525000 889.852783203
96531250 865.031921387
96537500 891.561523438
96543750 991.25012207
96550000 757.175415039
96556250 728.540466309
96562500 556.215881348
96568750 547.716064453
96575000 664.546508789
96581250 602.161193848
96587500 710.400024414
96593750 1496.86218262
96600000 2221.2355957
96606250 1544.46289062
96612500 1017.65789795
96618750 1030.48254395
96625000 1029.96569824
96631250 927.680847168
96637500 1471.69567871
96643750 1463.29516602
96650000 981.058959961
96656250 1082.13513184
96662500 989.227172852
96668750 781.583496094
96675000 988.656982422
96681250 819.983947754
96687500 813.570495605
96693750 659.245483398
96700000 673.145446777
96706250 639.472106934
96712500 715.095336914
96718750 615.074768066
96725000 636.554504395
96731250 736.87890625
96737500 734.524414062
96743750 804.392700195
96750000 764.880310059
96756250 781.983947754
96762500 1913.93554688
96768750 5508.97753906
96775000 7169.09375
96781250 6577.90673828
96787500 7712.7734375
96793750 6857.95800781
96800000 8665.98046875
96806250 7726.37597656
96812500 7376.12207031
96818750 7311.9375
96825000 6849.5
96831250 5490.67431641
96837500 2047.02868652
96843750 781.325195312
96850000 663.928955078
96856250 617.153442383
96862500 668.411132812
96868750 902.10144043
96875000 832.031677246
96881250 866.22076416
96887500 693.800842285
96893750 520.64654541
96900000 615.098815918
96906250 636.591918945
96912500 672.561401367
96918750 699.025878906
96925000 855.158874512
96931250 878.618713379
96937500 863.05847168
96943750 716.503967285
96950000 762.868530273
96956250 789.900024414
96962500 744.226074219
96968750 990.17980957
96975000 836.979858398
96981250 785.515441895
96987500 814.908203125
96993750 1051.734375
97000000 1403.27307129
97006250 1003.36938477
97012500 661.803771973
97018750 619.715698242
97025000 554.086425781
97031250 711.757629395
97037500 779.953186035
97043750 581.890136719
97050000 716.126647949
97056250 594.141662598
97062500 735.644470215
97068750 717.395751953
97075000 768.936584473
97081250 757.288330078
97087500 1139.16394043
97093750 2396.39306641
97100000 3867.75878906
97106250 3473.79321289
97112500 4096.81640625
97118750 3936.46337891
97125000 4216.06542969
97131250 3798.65625
97137500 2930.14160156
97143750 2094.89160156
97150000 1461.46899414
97156250 909.075012207
97162500 772.79675293
97168750 907.982910156
97175000 657.154418945
97181250 808.749389648
97187500 610.619873047
97193750 604.000854492
97200000 709.826538086
97206250 723.363830566
97212500 957.996276855
97218750 920.805664062
97225000 939.081420898
97231250 971.858642578
97237500 875.25
97243750 758.448486328
97250000 869.147338867
97256250 1205.97180176
97262500 1058.48510742
97268750 947.119873047
97275000 979.551513672
97281250 799.179016113
97287500 885.75994873
97293750 891.876464844
97300000 1089.32104492
97306250 1067.1809082
97312500 697.693908691
97318750 783.217468262
97325000 719.930725098
97331250 827.551513672
97337500 654.231811523
97343750 680.186340332
97350000 694.228515625
97356250 878.829772949
97362500 664.116271973
97368750 659.584533691
97375000 926.717895508
97381250 888.890991211
97387500 759.460144043
97393750 773.973815918
97400000 2407.87939453
97406250 9632.39257812
97412500 20525.2695312
97418750 22827.328125
97425000 25317.5625
97431250 24192.4765625
97437500 24377.2851562
97443750 25777.2539062
97450000 24661.3828125
97456250 23959.0175781
97462500 23242.7832031
97468750 21636.4550781
97475000 9581.18066406
97481250 1994.19775391
97487500 1638.96801758
97493750 1088.8692627
97500000 1022.71472168
97506250 840.710876465
97512500 714.867492676
97518750 991.588500977
97525000 771.968505859
97531250 598.30078125
97537500 591.116394043
97543750 628.168273926
97550000 745.329772949
97556250 885.786804199
97562500 736.774658203
97568750 826.468811035
97575000 995.993652344
97581250 1007.11938477
97587500 897.701171875
97593750 1122.36535645
97600000 1452.92785645
97606250 1364.35595703
97612500 1318.95581055
97618750 1290.28259277
97625000 1261.98303223
97631250 820.505432129
97637500 902.178100586
97643750 739.768005371
97650000 776.019714355
97656250 607.306152344
97662500 688.874267578
97668750 823.82824707
97675000 560.161743164
97681250 631.06060791
97687500 733.251098633
97693750 575.243041992
97700000 596.051208496
97706250 917.734558105
97712500 864.493469238
97718750 1112.36804199
97725000 986.028808594
97731250 1010.03625488
97737500 1098.28222656
97743750 1815.99755859
97750000 1407.83679199
97756250 1694.69262695
97762500 1735.15429688
97768750 1675.65600586
97775000 1604.7734375
97781250 1339.11474609
97787500 1084.36425781
97793750 1019.31915283
101400000 1462.27380371
101406250 1078.23950195
101412500 1048.39758301
101418750 953.101318359
101425000 962.497680664
101431250 1110.30603027
101437500 1129.76989746
101443750 1217.63415527
101450000 1036.2512207
101456250 955.577697754
101462500 1048.36657715
101468750 1046.08325195
101475000 866.231140137
101481250 812.041503906
101487500 946.617919922
101493750 1030.10839844
101500000 1021.15319824
101506250 962.867797852
101512500 999.874694824
101518750 1023.2409668
101525000 1341.70544434
101531250 1172.88110352
101537500 1342.60766602
101543750 1337.32556152
101550000 1087.12426758
101556250 1024.66015625
101562500 1398.54345703
101568750 1341.00915527
101575000 1131.17993164
101581250 1830.73840332
101587500 1434.50354004
101593750 1373.13293457
101600000 1111.6472168
101606250 1281.13574219
101612500 1365.22949219
101618750 1313.56311035
101625000 1355.36621094
101631250 1626.29650879
101637500 1097.5345459
101643750 1234.14355469
101650000 1265.24157715
101656250 1159.24926758
101662500 993.331420898
101668750 927.173522949
101675000 1206.60827637
101681250 954.955444336
101687500 1118.27783203
101693750 1228.7487793
101700000 1274.70092773
101706250 976.714355469
101712500 1411.88781738
101718750 1226.59375
101725000 1380.81274414
101731250 1342.35412598
101737500 1349.88708496
101743750 1201.09667969
101750000 1063.24743652
101756250 1641.25683594
101762500 1912.32714844
101768750 2081.45043945
101775000 2373.90332031
101781250 1803.27612305
101787500 1193.39868164
101793750 1476.50280762
101800000 1443.6661377
101806250 1084.4822998
101812500 1131.94116211
101818750 1308.84326172
101825000 1164.81896973
101831250 1181.85180664
101837500 1021.18218994
101843750 1857.09423828
101850000 1371.50244141
101856250 1156.02600098
101862500 971.260498047
101868750 941.876098633
101875000 935.980529785
101881250 1023.04321289
101887500 1100.37133789
101893750 1012.43371582
101900000 1154.25073242
101906250 1148.38806152
101912500 1645.65332031
101918750 1096.40466309
101925000 956.868225098
101931250 1135.70483398
101937500 1091.77819824
101943750 1260.46228027
101950000 1027.40270996
101956250 1313.62060547
101962500 1460.67333984
101968750 1463.25756836
101975000 1424.4152832
101981250 1416.92456055
101987500 2366.67407227
101993750 1899.41760254
102000000 2100.76269531
102006250 1556.92529297
102012500 1662.87341309
102018750 1285.3536377
102025000 1345.87548828
102031250 1750.49023438
102037500 1512.31188965
102043750 913.909545898
102050000 912.191650391
102056250 925.306335449
102062500 874.317626953
102068750 924.895996094
102075000 985.5625
102081250 909.11529541
102087500 952.078125
102093750 766.81262207
102100000 873.577087402
102106250 914.090881348
102112500 826.000793457
102118750 936.56463623
102125000 865.47644043
102131250 1011.96386719
102137500 909.155578613
102143750 791.084838867
102150000 868.653564453
102156250 925.51953125
102162500 1288.35131836
102168750 1043.62426758
102175000 838.119445801
102181250 906.411010742
102187500 863.677246094
102193750 1172.17700195
102200000 1488.20458984
102206250 1237.52209473
102212500 939.225891113
102218750 1075.20703125
102225000 1179.78808594
102231250 1152.74572754
102237500 1130.19592285
102243750 1178.53515625
102250000 986.832397461
102256250 1483.98266602
102262500 1027.5802002
102268750 1101.67419434
102275000 932.036437988
102281250 970.38470459
102287500 893.779174805
102293750 1167.58337402
102300000 1014.73864746
102306250 1011.58660889
102312500 963.681030273
102318750 1080.36035156
102325000 989.444152832
102331250 1450.22558594
102337500 875.184082031
102343750 858.990234375
102350000 912.960632324
102356250 1019.02386475
102362500 1084.16760254
102368750 926.447143555
102375000 895.933288574
102381250 792.966674805
102387500 990.527160645
102393750 975.629394531
102400000 1107.28430176
102406250 1167.38452148
102412500 1033.44165039
102418750 1341.10131836
102425000 974.252197266
102431250 942.993225098
102437500 930.177368164
102443750 800.449645996
102450000 772.651855469
102456250 980.780822754
102462500 1040.55371094
102468750 1168.41003418
102475000 1015.11572266
102481250 961.597717285
102487500 941.503723145
102493750 1020.50634766
102500000 819.55279541
102506250 837.375061035
102512500 927.0
102518750 866.467285156
102525000 903.0625
102531250 1148.60546875
102537500 1137.21362305
102543750 1365.91174316
102550000 1348.07299805
102556250 1037.99902344
102562500 1201.28881836
102568750 1043.99743652
102575000 896.96270752
102581250 861.425537109
102587500 1250.52282715
102593750 2865.5246582
102600000 4180.00732422
102606250 2604.63745117
102612500 2520.76538086
102618750 2477.27001953
102625000 3222.72631836
102631250 3297.71826172
102637500 3576.95556641
102643750 3394.41748047
102650000 3111.60400391
102656250 2656.75170898
102662500 1952.26269531
102668750 3089.45947266
102675000 2024.98999023
102681250 930.869567871
102687500 1137.8190918
102693750 2053.86157227
102700000 2714.3190918
102706250 2460.26147461
102712500 2573.68408203
102718750 1401.64147949
102725000 1116.15686035
102731250 912.384521484
102737500 1083.44360352
102743750 797.856811523
102750000 1078.88146973
102756250 840.527099609
102762500 1003.60601807
102768750 762.53112793
102775000 1013.45452881
102781250 838.208068848
102787500 1011.21856689
102793750 975.275146484
102800000 937.185241699
102806250 982.94128418
102812500 981.512390137
102818750 983.584350586
102825000 955.433532715
102831250 931.253173828
102837500 895.571594238
102843750 1213.3770752
102850000 1040.46252441
102856250 883.840209961
102862500 914.154296875
102868750 1121.71044922
102875000 1212.95214844
102881250 1122.86474609
102887500 1041.1315918
102893750 871.962463379
102900000 824.327514648
102906250 925.304504395
102912500 876.491333008
102918750 921.953063965
102925000 1139.30993652
102931250 1628.26281738
102937500 1760.18823242
102943750 3450.61743164
102950000 2143.15722656
102956250 3106.46411133
102962500 3050.64794922
102968750 3275.68359375
102975000 2682.09057617
102981250 2774.27587891
102987500 2185.17358398
102993750 1396.15258789
103000000 1163.92724609
103006250 967.793884277
103012500 1164.39782715
103018750 884.306274414
103025000 972.347290039
103031250 882.634216309
103037500 1257.9029541
103043750 1500.80554199
103050000 939.277954102
103056250 929.164428711
103062500 1130.35009766
103068750 1050.31152344
103075000 954.122009277
103081250 838.768798828
103087500 929.215209961
103093750 1064.51977539
103100000 944.572509766
103106250 887.979553223
103112500 953.252563477
103118750 912.729736328
103125000 1117.75439453
103131250 999.045532227
103137500 1035.03051758
103143750 857.565490723
103150000 838.862731934
103156250 1049.7668457
103162500 1038.70715332
103168750 932.347961426
103175000 1083.5982666
103181250 1183.84667969
103187500 951.522216797
103193750 985.115844727
103200000 1235.77246094
103206250 1022.69921875
103212500 823.367431641
103218750 985.758911133
103225000 932.231445312
103231250 1009.48876953
103237500 1117.45837402
103243750 1138.37963867
103250000 1932.4432373
103256250 2627.59741211
103262500 2970.54492188
103268750 2911.96240234
103275000 2721.39892578
103281250 2755.17822266
103287500 2598.32543945
103293750 2442.31835938
103300000 2039.00073242
103306250 1751.42407227
103312500 1055.02648926
103318750 1005.23510742
103325000 973.74407959
103331250 1274.38061523
103337500 942.100769043
103343750 1103.70703125
103350000 933.252441406
103356250 929.524780273
103362500 1046.50073242
103368750 945.508483887
103375000 896.757873535
103381250 999.248413086
103387500 809.913208008
103393750 918.189025879
103400000 926.391540527
103406250 1032.85534668
103412500 983.777099609
103418750 884.802734375
103425000 1009.24926758
103431250 1459.06713867
103437500 1105.77124023
103443750 1060.0168457
103450000 1177.61523438
103456250 1147.39318848
103462500 1061.22167969
103468750 1427.28271484
103475000 1208.14135742
103481250 1360.28100586
103487500 3644.94506836
103493750 5186.72021484
103500000 5272.48291016
103506250 5501.65380859
103512500 6218.484375
103518750 5708.56884766
103525000 5629.58691406
103531250 5192.71582031
103537500 5939.76123047
103543750 5980.11181641
103550000 5842.08398438
103556250 3529.7331543
103562500 1268.5559082
103568750 1048.56970215
103575000 1227.36608887
103581250 1451.06982422
103587500 1796.01098633
103593750 1290.54125977
103600000 1353.35046387
103606250 1492.55822754
103612500 1130.70092773
103618750 1383.87841797
103625000 1930.4934082
103631250 3327.46826172
103637500 3166.67822266
103643750 2666.56640625
103650000 1813.77099609
103656250 1157.51464844
103662500 1000.91467285
103668750 1113.01342773
103675000 902.802062988
103681250 1136.71362305
103687500 1390.4810791
103693750 1024.8659668
103700000 1140.53479004
103706250 1140.08178711
103712500 999.258728027
103718750 1359.64904785
103725000 1261.79516602
103731250 1429.67529297
103737500 1042.75048828
103743750 915.316040039
103750000 1161.98974609
103756250 1100.80603027
103762500 1021.11047363
103768750 900.820617676
103775000 992.006469727
103781250 730.093811035
103787500 962.873352051
103793750 1244.03564453
107400000 2366.93481445
107406250 2189.21533203
107412500 2812.76831055
107418750 1593.31860352
107425000 1506.24560547
107431250 1497.73730469
107437500 1632.3293457
107443750 1290.5
107450000 1694.16357422
107456250 1723.65673828
107462500 1825.19897461
107468750 1887.15075684
107475000 2075.45849609
107481250 1610.49243164
107487500 1700.18200684
107493750 2190.36962891
107500000 2472.21118164
107506250 2167.97802734
107512500 3059.60058594
107518750 2940.98657227
107525000 2880.11108398
107531250 2408.14624023
107537500 2069.82714844
107543750 2657.40673828
107550000 2401.65820312
107556250 1449.87487793
107562500 1534.62109375
107568750 1719.17163086
107575000 1754.54406738
107581250 1721.76318359
107587500 1660.03723145
107593750 1748.69238281
107600000 1702.99462891
107606250 1351.92834473
107612500 1674.39001465
107618750 2243.28271484
107625000 1963.61157227
107631250 1727.89978027
107637500 1924.98828125
107643750 2043.25280762
107650000 1957.78137207
107656250 1429.77380371
107662500 1468.07397461
107668750 1646.35144043
107675000 1950.02624512
107681250 1475.75268555
107687500 1511.49743652
107693750 1345.95483398
107700000 1339.86730957
107706250 1523.9309082
107712500 2231.1105957
107718750 2019.43798828
107725000 1387.37255859
107731250 1490.26574707
107737500 1955.81030273
107743750 1735.03515625
107750000 1785.98242188
107756250 1542.95092773
107762500 1399.96325684
107768750 1268.98852539
107775000 1547.8059082
107781250 1471.25195312
107787500 1174.73962402
107793750 1484.96862793
107800000 1923.21435547
107806250 1594.7578125
107812500 1316.20336914
107818750 1436.4251709
107825000 1376.17651367
107831250 1387.92224121
107837500 1350.74743652
107843750 1236.17578125
107850000 1745.38549805
107856250 1459.31982422
107862500 1438.00610352
107868750 1250.59216309
107875000 1483.8458252
107881250 1808.87097168
107887500 1535.11218262
107893750 1508.68969727
107900000 1691.71972656
107906250 1632.83203125
107912500 1314.97888184
107918750 1993.76672363
107925000 2018.90332031
107931250 1558.33410645
107937500 1876.01025391
107943750 1968.49987793
107950000 1933.31652832
107956250 1684.10839844
107962500 1591.37805176
107968750 1738.60217285
107975000 1694.57531738
107981250 1653.484375
107987500 1672.68200684
107993750 1929.67773438
108000000 2226.82080078
108006250 2271.86010742
108012500 2266.01025391
108018750 1691.02770996
108025000 1544.73156738
108031250 1352.57946777
108037500 1656.47875977
108043750 1393.23852539
108050000 1715.65515137
108056250 2159.2890625
108062500 2367.89453125
108068750 1666.5994873
108075000 1781.85449219
108081250 1420.93737793
108087500 1485.46362305
108093750 1644.54467773
108100000 1542.04650879
108106250 1429.92358398
108112500 1354.55773926
108118750 1859.28271484
108125000 1544.74108887
108131250 1832.71472168
108137500 1686.51367188
108143750 1498.56542969
108150000 1460.10620117
108156250 1572.57873535
108162500 1544.55053711
108168750 1967.02355957
108175000 1814.58679199
108181250 1916.85913086
108187500 2515.99169922
108193750 8461.10839844
108200000 13120.3886719
108206250 7265.62548828
108212500 2487.94628906
108218750 1600.28271484
108225000 1464.99804688
108231250 1333.78149414
108237500 1362.2824707
108243750 1340.97827148
108250000 1717.93334961
108256250 1476.66882324
108262500 1419.99633789
108268750 1418.72314453
108275000 1722.93212891
108281250 1557.44018555
108287500 1981.4642334
108293750 1642.52612305
108300000 1348.02624512
108306250 1545.44104004
108312500 1646.86157227
108318750 1989.94250488
108325000 1849.29943848
108331250 1859.62414551
108337500 1375.5222168
108343750 2747.42041016
108350000 2462.5715332
108356250 1647.84667969
108362500 1790.85571289
108368750 1569.80883789
108375000 1274.84667969
108381250 1467.61987305
108387500 1501.76867676
